,building_id,borough,street_name,house_number,project_id,latitude,longitude
4034,804389.0,Manhattan,EAST 20 STREET,531,59857,40.733447,-73.976445
4035,804390.0,Manhattan,EAST 20 STREET,541,59857,40.733263,-73.976012
4036,804391.0,Manhattan,EAST 20 STREET,601,59857,40.732967,-73.975298
4037,804392.0,Manhattan,EAST 20 STREET,610,59857,40.732928,-73.975255
4038,804393.0,Manhattan,EAST 20 STREET,622,59857,40.732901,-73.975186
4039,804401.0,Manhattan,EAST 23 STREET,420,59857,40.736483,-73.977812
4040,804402.0,Manhattan,EAST 23 STREET,440,59857,40.73614,-73.977014
4041,804403.0,Manhattan,EAST 23 STREET,510,59857,40.735783,-73.976181
4042,804404.0,Manhattan,EAST 23 STREET,530,59857,40.735624,-73.975799
4043,804833.0,Manhattan,1 AVENUE,270,59857,40.732554,-73.981537
4044,804834.0,Manhattan,1 AVENUE,272,59857,40.732663,-73.981454
4045,804835.0,Manhattan,1 AVENUE,280,59857,40.732886,-73.981284
4046,804836.0,Manhattan,1 AVENUE,300,59857,40.733605,-73.980757
4047,804837.0,Manhattan,1 AVENUE,310,59857,40.733967,-73.980497
4048,804838.0,Manhattan,EAST 20 STREET,400,59857,40.734774,-73.979591
4049,804841.0,Manhattan,1 AVENUE,360,59857,40.735712,-73.979223
4050,804842.0,Manhattan,1 AVENUE,370,59857,40.736069,-73.978967
4051,804844.0,Manhattan,1 AVENUE,390,59857,40.736563,-73.978638
4052,805218.0,Manhattan,PETER COOPER ROAD,2,59857,40.735127,-73.977469
4053,805219.0,Manhattan,PETER COOPER ROAD,3,59857,40.734916,-73.977253
4054,805220.0,Manhattan,PETER COOPER ROAD,4,59857,40.734886,-73.977011
4055,805221.0,Manhattan,PETER COOPER ROAD,5,59857,40.7348,-73.975846
4056,805222.0,Manhattan,PETER COOPER ROAD,6,59857,40.734466,-73.975575
4057,805223.0,Manhattan,PETER COOPER ROAD,7,59857,40.734474,-73.975557
4058,805224.0,Manhattan,PETER COOPER ROAD,8,59857,40.734191,-73.975168
4059,805341.0,Manhattan,STUYVESANT OVAL,1,59857,40.731458,-73.978423
4060,805342.0,Manhattan,STUYVESANT OVAL,11,59857,40.732268,-73.978726
4061,805343.0,Manhattan,STUYVESANT OVAL,12,59857,40.731458,-73.976796
4062,805344.0,Manhattan,STUYVESANT OVAL,18,59857,40.732297,-73.977005
4063,805345.0,Manhattan,STUYVESANT OVAL,2,59857,40.731208,-73.977799
4064,805346.0,Manhattan,STUYVESANT OVAL,5,59857,40.732084,-73.978867
4065,805347.0,Manhattan,STUYVESANT OVAL,6,59857,40.731254,-73.976933
4066,805348.0,Manhattan,STUYVESANT OVAL,19,59857,40.732336,-73.977802
4067,958153.0,Bronx,MORRIS AVENUE,2264,44388,40.857456,-73.902308
4068,11564.0,Manhattan,EAST 10 STREET,377,53551,40.726325,-73.978587
4069,11998.0,Manhattan,EAST 13 STREET,544,53551,40.729166,-73.979553
4070,,Staten Island,----,----,59821,,
4071,379767.0,Brooklyn,SURF AVENUE,3601,59823,40.573144,-74.001587
4072,,Queens,----,----,59908,,
4073,45564.0,Bronx,ANDREWS AVENUE SOUTH,1890,53188,40.853486,-73.913889
4074,,Bronx,----,----,59830,,
4075,969128.0,Manhattan,BROOME STREET,164,52435,40.716678,-73.985452
4076,,Staten Island,----,----,59839,,
4077,975737.0,Brooklyn,METROPOLITAN AVENUE,771,54304,40.714615,-73.943583
4078,,Staten Island,----,----,59837,,
4079,51239.0,Bronx,BRIGGS AVENUE,2609,52827,40.864239,-73.893275
4080,116689.0,Bronx,UNIVERSITY AVENUE,2636,52888,40.867556,-73.901625
4081,955834.0,Brooklyn,HOYT STREET,45,52789,40.689269,-73.985973
4082,43811.0,Manhattan,LA GUARDIA PLACE,501,59856,40.727573,-73.999361
4083,,Bronx,----,----,59554,,
4084,990448.0,Bronx,WEST 169 STREET,126,52119,40.839973,-73.924289
4085,,Brooklyn,----,----,59409,,
4086,968932.0,Manhattan,BROOME STREET,242,52082,40.717845,-73.989279
4087,965693.0,Bronx,REV JAMES POLITE AVENUE,1060,52415,40.825102,-73.898833
4088,,Manhattan,----,----,59407,,
4089,966743.0,Manhattan,WEST 30 STREET,553,59827,40.752894,-74.002934
4090,209164.0,Brooklyn,BERGEN STREET,992,52725,40.676446,-73.954045
4091,295918.0,Brooklyn,FRANKLIN AVENUE,658,52725,40.675755,-73.95614
4092,295950.0,Brooklyn,FRANKLIN AVENUE,693,52725,40.674802,-73.956465
4093,295952.0,Brooklyn,FRANKLIN AVENUE,695,52725,40.674748,-73.956483
4094,295953.0,Brooklyn,FRANKLIN AVENUE,697,52725,40.674693,-73.956505
4095,296014.0,Brooklyn,FRANKLIN AVENUE,786,52725,40.67172,-73.957603
4096,357206.0,Brooklyn,PROSPECT PLACE,572,52725,40.675368,-73.957946
4097,373725.0,Brooklyn,ST JOHNS PLACE,1405,52725,40.670646,-73.931937
4098,374066.0,Brooklyn,ST JOHNS PLACE,611,52725,40.672558,-73.957984
4099,376783.0,Brooklyn,STERLING PLACE,582,52725,40.673752,-73.959288
4100,51561.0,Bronx,BRISTOW STREET,1347,50938,40.831908,-73.894913
4101,989356.0,Bronx,EAST 178 STREET,411,52646,40.849058,-73.899606
4102,955365.0,Bronx,WOODYCREST AVENUE,984,52597,40.83218,-73.928335
4103,,Bronx,----,----,59426,,
4104,,Brooklyn,----,----,59366,,
4105,955314.0,Brooklyn,DUFFIELD STREET,237,52580,40.691078,-73.984383
4106,,Queens,----,----,59361,,
4107,,Queens,----,----,59363,,
4108,,Bronx,----,----,59405,,
4109,,Queens,----,----,59365,,
4110,,Queens,----,----,59424,,
4111,805885.0,Manhattan,WEST 118 STREET,17,52795,40.802328,-73.946333
4112,958149.0,Brooklyn,PITKIN AVENUE,2501,52782,40.674238,-73.880081
4113,39477.0,Manhattan,WEST 125 STREET,233,59816,40.809462,-73.949463
4114,927742.0,Brooklyn,JAMAICA AVENUE,137,44602,40.679152,-73.895291
4115,302814.0,Brooklyn,GRAND STREET,679,65129,40.711531,-73.945162
4116,,Staten Island,----,----,59296,,
4117,183061.0,Brooklyn,ALABAMA AVENUE,549,53157,40.662396,-73.896333
4118,183665.0,Brooklyn,ALBANY AVENUE,319,53157,40.669624,-73.939382
4119,184933.0,Brooklyn,ASHFORD STREET,325,53157,40.674347,-73.885233
4120,184969.0,Brooklyn,ASHFORD STREET,424,53157,40.671775,-73.884595
4121,185006.0,Brooklyn,ASHFORD STREET,493,53157,40.670081,-73.884141
4122,207557.0,Brooklyn,BELMONT AVENUE,784,53157,40.672803,-73.880794
4123,208318.0,Brooklyn,BERGEN STREET,1346,53157,40.67555,-73.940039
4124,209451.0,Brooklyn,BERRIMAN STREET,355,53157,40.669666,-73.87873
4125,211277.0,Brooklyn,BRADFORD STREET,209,53157,40.674203,-73.892562
4126,211313.0,Brooklyn,BRADFORD STREET,301,53157,40.671757,-73.891935
4127,211318.0,Brooklyn,BRADFORD STREET,306,53157,40.671678,-73.891939
4128,211373.0,Brooklyn,BRADFORD STREET,375,53157,40.669624,-73.891391
4129,215680.0,Brooklyn,BUSHWICK AVENUE,1141,53157,40.689364,-73.917887
4130,219547.0,Brooklyn,CHESTER STREET,514,53157,40.658808,-73.908943
4131,222346.0,Brooklyn,CLEVELAND STREET,700,53157,40.667288,-73.882603
4132,222365.0,Brooklyn,CLEVELAND STREET,743,53157,40.665961,-73.882108
4133,225767.0,Brooklyn,COOPER STREET,180,53157,40.68868,-73.906454
4134,225768.0,Brooklyn,COOPER STREET,182,53157,40.688713,-73.906418
4135,226070.0,Brooklyn,CORNELIA STREET,109,53157,40.689975,-73.915752
4136,226072.0,Brooklyn,CORNELIA STREET,110,53157,40.689967,-73.915733
4137,229994.0,Brooklyn,DE KALB AVENUE,1414,53157,40.700141,-73.923316
4138,288052.0,Brooklyn,EASTERN PARKWAY,869,53157,40.669281,-73.939843
4139,288549.0,Brooklyn,ELDERT STREET,309,53157,40.693031,-73.906884
4140,289110.0,Brooklyn,ELTON STREET,363,53157,40.674318,-73.883535
4141,299929.0,Brooklyn,GEORGIA AVENUE,543,53157,40.663246,-73.895597
4142,299935.0,Brooklyn,GEORGIA AVENUE,556,53157,40.662598,-73.895461
4143,301045.0,Brooklyn,GLENMORE AVENUE,923,53157,40.676146,-73.875943
4144,307551.0,Brooklyn,HANCOCK STREET,988,53157,40.686992,-73.916303
4145,309651.0,Brooklyn,HEGEMAN AVENUE,873,53157,40.664812,-73.880347
4146,310573.0,Brooklyn,HENDRIX STREET,679,53157,40.664915,-73.887379
4147,313046.0,Brooklyn,HINSDALE STREET,277,53157,40.668232,-73.899738
4148,313054.0,Brooklyn,HINSDALE STREET,293,53157,40.667935,-73.899663
4149,313060.0,Brooklyn,HINSDALE STREET,305,53157,40.667713,-73.899605
4150,313062.0,Brooklyn,HINSDALE STREET,311,53157,40.6676,-73.899577
4151,321436.0,Brooklyn,KNICKERBOCKER AVENUE,811,53157,40.692436,-73.907134
4152,327205.0,Brooklyn,LINDEN BOULEVARD,2474,53157,40.666418,-73.872392
4153,327210.0,Brooklyn,LINDEN BOULEVARD,2484,53157,40.666541,-73.87214
4154,328488.0,Brooklyn,LOGAN STREET,436,53157,40.675518,-73.876384
4155,328494.0,Brooklyn,LOGAN STREET,442,53157,40.675403,-73.876355
4156,337322.0,Brooklyn,MILFORD STREET,171,53157,40.675371,-73.877285
4157,337330.0,Brooklyn,MILFORD STREET,180,53157,40.675206,-73.877264
4158,337374.0,Brooklyn,MILFORD STREET,271,53157,40.67268,-73.876612
4159,338045.0,Brooklyn,MILLER AVENUE,629,53157,40.665022,-73.889261
4160,338076.0,Brooklyn,MILLER AVENUE,694,53157,40.663152,-73.888665
4161,338096.0,Brooklyn,MILLER AVENUE,730,53157,40.662608,-73.888259
4162,338108.0,Brooklyn,MILLER AVENUE,752,53157,40.662273,-73.888011
4163,338415.0,Brooklyn,MOFFAT STREET,23,53157,40.683732,-73.91016
4164,339420.0,Brooklyn,MONTAUK AVENUE,113,53157,40.676586,-73.87853
4165,342349.0,Brooklyn,NEW JERSEY AVENUE,276,53157,40.672803,-73.895063
4166,344503.0,Brooklyn,NEWPORT STREET,422,53157,40.660804,-73.899154
4167,344509.0,Brooklyn,NEWPORT STREET,430,53157,40.660834,-73.898942
4168,349622.0,Brooklyn,PACIFIC STREET,1445,53157,40.677322,-73.943531
4169,349735.0,Brooklyn,PACIFIC STREET,1600,53157,40.676904,-73.936231
4170,350990.0,Brooklyn,PALMETTO STREET,142,53157,40.692869,-73.917565
4171,350995.0,Brooklyn,PALMETTO STREET,16,53157,40.689586,-73.920789
4172,351107.0,Brooklyn,PALMETTO STREET,366,53157,40.698393,-73.912142
4173,353157.0,Brooklyn,PENNSYLVANIA AVENUE,566,53157,40.663524,-73.893736
4174,353204.0,Brooklyn,PENNSYLVANIA AVENUE,659,53157,40.661122,-73.892543
4175,354267.0,Brooklyn,PITKIN AVENUE,2482,53157,40.674134,-73.880662
4176,369264.0,Brooklyn,SHEFFIELD AVENUE,537,53157,40.663712,-73.894778
4177,371205.0,Brooklyn,SNEDIKER AVENUE,535,53157,40.661723,-73.899027
4178,371214.0,Brooklyn,SNEDIKER AVENUE,547,53157,40.661501,-73.898969
4179,371215.0,Brooklyn,SNEDIKER AVENUE,550,53157,40.66146,-73.898984
4180,371237.0,Brooklyn,SNEDIKER AVENUE,601,53157,40.660081,-73.898608
4181,371239.0,Brooklyn,SNEDIKER AVENUE,605,53157,40.660007,-73.89859
4182,371241.0,Brooklyn,SNEDIKER AVENUE,607,53157,40.659969,-73.898579
4183,371244.0,Brooklyn,SNEDIKER AVENUE,610,53157,40.659955,-73.898597
4184,371245.0,Brooklyn,SNEDIKER AVENUE,614,53157,40.659881,-73.898579
4185,374219.0,Brooklyn,ST JOHNS PLACE,907,53157,40.671541,-73.948406
4186,376867.0,Brooklyn,STERLING PLACE,721,53157,40.672905,-73.955035
4187,385461.0,Brooklyn,VAN SICLEN AVENUE,573,53157,40.665325,-73.88842
4188,396150.0,Brooklyn,WILLOUGHBY AVENUE,1142,53157,40.701935,-73.92507
4189,398765.0,Brooklyn,WYONA STREET,459,53157,40.667395,-73.891773
4190,398768.0,Brooklyn,WYONA STREET,462,53157,40.667354,-73.891784
4191,398769.0,Brooklyn,WYONA STREET,463,53157,40.667319,-73.891755
4192,,Brooklyn,----,----,59333,,
4193,,Queens,----,----,59293,,
4194,953909.0,Queens,VERNON BOULEVARD,31-43,52127,40.768293,-73.935855
4195,,Staten Island,----,----,59294,,
4196,,Brooklyn,----,----,59304,,
4197,957679.0,Brooklyn,MELROSE STREET,319,65112,40.7032,-73.928535
4198,,Staten Island,----,----,59301,,
4199,,Staten Island,----,----,59138,,
4200,,Staten Island,----,----,59292,,
4201,90958.0,Bronx,LAFAYETTE AVENUE,1325,52662,40.81699,-73.885825
4202,92484.0,Bronx,LONGFELLOW AVENUE,837,52662,40.818142,-73.88553
4203,92486.0,Bronx,LONGFELLOW AVENUE,841,52662,40.818227,-73.885552
4204,92487.0,Bronx,LONGFELLOW AVENUE,845,52662,40.818312,-73.885577
4205,301960.0,Brooklyn,GRAHAM AVENUE,127,65066,40.70618,-73.943027
4206,,Brooklyn,----,----,59341,,
4207,953919.0,Brooklyn,NORTH 9 STREET,56,52129,40.721113,-73.960046
4208,205657.0,Brooklyn,BEDFORD AVENUE,1430,52757,40.674263,-73.953787
4209,215387.0,Brooklyn,BUFFALO AVENUE,268,52757,40.669742,-73.925474
4210,326400.0,Brooklyn,LINCOLN PLACE,1491,52757,40.669531,-73.927089
4211,332699.0,Brooklyn,MARCY AVENUE,784,52757,40.686922,-73.947536
4212,386987.0,Brooklyn,VERNON AVENUE,12,52757,40.694349,-73.951519
4213,387003.0,Brooklyn,VERNON AVENUE,16,52757,40.694365,-73.951389
4214,387191.0,Brooklyn,VERNON AVENUE,4,52757,40.694319,-73.951782
4215,387226.0,Brooklyn,VERNON AVENUE,8,52757,40.694335,-73.951652
4216,807746.0,Brooklyn,BEDFORD AVENUE,1432,52757,40.674208,-73.953805
4217,807747.0,Brooklyn,BEDFORD AVENUE,1434,52757,40.674154,-73.953826
4218,807748.0,Brooklyn,BEDFORD AVENUE,1440,52757,40.673986,-73.953884
4219,808391.0,Brooklyn,GATES AVENUE,477,52757,40.686535,-73.947901
4220,809144.0,Brooklyn,PATCHEN AVENUE,25,52757,40.69155,-73.927772
4221,,Brooklyn,----,----,59090,,
4222,,Brooklyn,----,----,59100,,
4223,,Brooklyn,----,----,59101,,
4224,,Brooklyn,----,----,59340,,
4225,957047.0,Manhattan,2 AVENUE,1766,53392,40.781779,-73.948884
4226,968239.0,Manhattan,2 AVENUE,1768,53392,40.78182,-73.948855
4227,186854.0,Brooklyn,AUTUMN AVENUE,445,52405,40.678765,-73.869012
4228,954141.0,Brooklyn,PARK PLACE,65,65127,40.679005,-73.976504
4229,955836.0,Brooklyn,NORTH 3 STREET,94,52790,40.716805,-73.962119
4230,108496.0,Bronx,SEDGWICK AVENUE,2629,54407,40.869096,-73.905122
4231,,Queens,----,----,59040,,
4232,957473.0,Manhattan,WEST 33 STREET,42,53552,40.748606,-73.987061
4233,,Brooklyn,----,----,58940,,
4234,,Staten Island,----,----,58907,,
4235,,Staten Island,----,----,59005,,
4236,958049.0,Brooklyn,DESALES PLACE,21-Nov,52722,,
4237,975847.0,Brooklyn,BROADWAY,1875,52722,40.680704,-73.906598
4238,,Queens,----,----,58774,,
4239,953491.0,Brooklyn,MACON STREET,880,65076,40.68496,-73.915816
4240,,Staten Island,----,----,58776,,
4241,987083.0,Bronx,FULTON AVENUE,1180,52783,40.829704,-73.905114
4242,990511.0,Manhattan,WEST 36 STREET,515,54748,40.756322,-73.999267
4243,,Staten Island,----,----,58778,,
4244,,Bronx,----,----,58779,,
4245,,Queens,----,----,58712,,
4246,,Brooklyn,----,----,58777,,
4247,49241.0,Bronx,BECK STREET,748,47948,40.816157,-73.898897
4248,79187.0,Bronx,FOX STREET,847,49501,40.817743,-73.896088
4249,927015.0,Manhattan,CHERRY STREET,227,52287,40.711063,-73.990885
4250,,Queens,----,----,58881,,
4251,,Queens,----,----,58723,,
4252,,Brooklyn,----,----,58614,,
4253,,Brooklyn,----,----,58680,,
4254,,Queens,----,----,58682,,
4255,,Queens,----,----,58616,,
4256,,Queens,----,----,58677,,
4257,,Staten Island,----,----,58725,,
4258,,Bronx,----,----,58587,,
4259,,Queens,----,----,58568,,
4260,46169.0,Bronx,ARTHUR AVENUE,2091,48729,40.849109,-73.89177
4261,57116.0,Bronx,CLINTON AVENUE,2131,48729,40.848829,-73.886771
4262,90293.0,Bronx,EAST 178 STREET,565,48729,40.847395,-73.89422
4263,122170.0,Bronx,WEST TREMONT AVENUE,62,48729,40.851489,-73.91178
4264,967059.0,Queens,HUNTER STREET,43-25,59538,40.747892,-73.942595
4265,,Queens,----,----,58718,,
4266,219111.0,Brooklyn,CHAUNCEY STREET,510,53011,40.682476,-73.911373
4267,219116.0,Brooklyn,CHAUNCEY STREET,516,53011,40.682484,-73.911308
4268,379344.0,Brooklyn,MARCUS GARVEY BOULEVARD,408,53011,40.682935,-73.938043
4269,379523.0,Brooklyn,SUMPTER STREET,348,53011,40.681108,-73.910178
4270,,Brooklyn,----,----,58878,,
4271,,Bronx,----,----,58721,,
4272,40680.0,Manhattan,WEST 134 STREET,508,48973,40.81853,-73.953448
4273,,Bronx,----,----,58500,,
4274,,Brooklyn,----,----,58503,,
4275,,Bronx,----,----,58716,,
4276,336111.0,Brooklyn,MERMAID AVENUE,2427,44230,40.575896,-73.99149
4277,336151.0,Brooklyn,MERMAID AVENUE,3216,44230,40.575062,-73.998834
4278,394346.0,Brooklyn,WEST 16 STREET,2816,44230,40.57844,-73.984045
4279,927137.0,Brooklyn,MERMAID AVENUE,2425,44230,40.575896,-73.991476
4280,967108.0,Brooklyn,CANAL AVENUE,3566,44230,40.579028,-74.00238
4281,967109.0,Brooklyn,WEST 16 STREET,2818,44230,40.578407,-73.984038
4282,967127.0,Brooklyn,CANAL AVENUE,3568,44230,40.579028,-74.002383
4283,928040.0,Bronx,EAST 162 STREET,432,44280,40.824457,-73.912459
4284,11915.0,Manhattan,EAST 13 STREET,222,48650,40.732307,-73.987
4285,954885.0,Bronx,WALTON AVENUE,1561,49607,40.843001,-73.913498
4286,952254.0,Bronx,E. 138TH STREET,255,49625,40.811367,-73.927649
4287,3611.0,Manhattan,ADAM C POWELL BOULEVARD,2480,50223,40.821117,-73.939468
4288,3962.0,Manhattan,FREDERICK DOUGLASS BOULEVARD,2150,50223,40.804519,-73.955286
4289,7479.0,Manhattan,BRADHURST AVENUE,234,50223,40.828745,-73.939052
4290,21286.0,Manhattan,EDGECOMBE AVENUE,377,50223,40.827955,-73.940722
4291,362423.0,Brooklyn,ROCHESTER AVENUE,270,50223,40.669365,-73.928293
4292,297626.0,Brooklyn,FULTON STREET,1896,52014,40.678977,-73.92374
4293,321929.0,Brooklyn,LAFAYETTE AVENUE,1003,52014,40.692113,-73.93199
4294,322216.0,Brooklyn,LAFAYETTE AVENUE,480,52014,40.689344,-73.955925
4295,322472.0,Brooklyn,LAFAYETTE AVENUE,838,52014,40.691291,-73.93899
4296,322475.0,Brooklyn,LAFAYETTE AVENUE,840,52014,40.691299,-73.938929
4297,322537.0,Brooklyn,LAFAYETTE AVENUE,895,52014,40.691616,-73.936322
4298,322603.0,Brooklyn,LAFAYETTE AVENUE,952,52014,40.691807,-73.934526
4299,385806.0,Brooklyn,VAN BUREN STREET,312,52014,40.691027,-73.934757
4300,967329.0,Manhattan,CLINTON STREET,145,52083,40.71661,-73.986375
4301,972598.0,Manhattan,DELANCEY STREET,115,52122,40.718509,-73.988085
4302,958170.0,Brooklyn,MOTHER GASTON BOULEVARD,603,52656,40.664133,-73.905432
4303,955842.0,Bronx,LANDING ROAD,233,52798,40.862407,-73.911097
4304,958147.0,Bronx,3 AVENUE,3475,53273,40.830048,-73.906313
4305,967338.0,Queens,ROCKAWAY BEACH BOULEVARD,4551,53461,40.593576,-73.776738
4306,957840.0,Manhattan,EAST 60 STREET,321,54366,40.760674,-73.962513
4307,28144.0,Manhattan,ST NICHOLAS AVENUE,60,54709,40.800887,-73.952507
4308,41416.0,Manhattan,WEST 140 STREET,210,54709,40.818755,-73.942085
4309,41418.0,Manhattan,WEST 140 STREET,212,54709,40.818772,-73.942125
4310,41420.0,Manhattan,WEST 140 STREET,214,54709,40.818788,-73.942165
4311,41422.0,Manhattan,WEST 140 STREET,216,54709,40.818805,-73.942205
4312,41904.0,Manhattan,WEST 145 STREET,239,54709,40.822169,-73.940312
4313,41907.0,Manhattan,WEST 145 STREET,247,54709,40.822238,-73.940471
4314,,Queens,----,----,58363,,
4315,,Bronx,----,----,58367,,
4316,42095.0,Manhattan,WEST 147 STREET,207,48940,40.823197,-73.938732
4317,56818.0,Bronx,CLAY AVENUE,1171,50131,40.831669,-73.911023
4318,56824.0,Bronx,CLAY AVENUE,1183,50131,40.831927,-73.910881
4319,56832.0,Bronx,CLAY AVENUE,1202,50131,40.832377,-73.91061
4320,81951.0,Bronx,GRAND CONCOURSE,384,50131,40.816058,-73.928392
4321,97336.0,Bronx,MORRIS AVENUE,1129,50131,40.83134,-73.915244
4322,107220.0,Bronx,ROGERS PLACE,1038,50131,40.824464,-73.897746
4323,24101.0,Manhattan,LEXINGTON AVENUE,2089,50388,40.805136,-73.936852
4324,964992.0,Bronx,CRESTON AVENUE,2026,50942,40.852057,-73.905436
4325,9911.0,Manhattan,CONVENT AVENUE,270,51248,40.821896,-73.948254
4326,88291.0,Bronx,INTERVALE AVENUE,993,53050,40.822934,-73.896882
4327,92589.0,Bronx,LONGWOOD AVENUE,911,53050,40.81843,-73.899732
4328,977640.0,Bronx,BOONE AVENUE,1524,53180,40.832837,-73.885201
4329,60067.0,Bronx,CROTONA PARKWAY,2060,53473,40.844798,-73.884812
4330,74511.0,Bronx,EAST TREMONT AVENUE,985,53473,40.840931,-73.882025
4331,41412.0,Manhattan,WEST 140 STREET,206,54948,40.818722,-73.942006
4332,41424.0,Manhattan,WEST 140 STREET,218,54948,40.818821,-73.942244
4333,41425.0,Manhattan,WEST 140 STREET,220,54948,40.818838,-73.942284
4334,41426.0,Manhattan,WEST 140 STREET,222,54948,40.818854,-73.942324
4335,41438.0,Manhattan,WEST 140 STREET,267,54948,40.819236,-73.94318
4336,966963.0,Bronx,BOONE AVENUE,1544,55050,40.833004,-73.8851
4337,,Brooklyn,----,----,58323,,
4338,784046.0,Staten Island,ST MARKS PLACE,165,58932,40.645781,-74.081076
4339,976517.0,Brooklyn,JUNIUS STREET,91,48647,40.672816,-73.903776
4340,297779.0,Brooklyn,FULTON STREET,2108,52752,40.678368,-73.91259
4341,297795.0,Brooklyn,FULTON STREET,2138,52752,40.678315,-73.911577
4342,297804.0,Brooklyn,FULTON STREET,2154,52752,40.678256,-73.91051
4343,297807.0,Brooklyn,FULTON STREET,2158,52752,40.678248,-73.910366
4344,297808.0,Brooklyn,FULTON STREET,2160,52752,40.678242,-73.91029
4345,297818.0,Brooklyn,FULTON STREET,2184,52752,40.678195,-73.909425
4346,297832.0,Brooklyn,FULTON STREET,2204A,52752,40.678134,-73.908275
4347,301861.0,Brooklyn,GRAFTON STREET,218,52752,40.663067,-73.917818
4348,362510.0,Brooklyn,ROCKAWAY AVENUE,147,52752,40.677751,-73.910784
4349,362512.0,Brooklyn,ROCKAWAY AVENUE,151,52752,40.677636,-73.910795
4350,371723.0,Brooklyn,SOMERS STREET,38,52752,40.678822,-73.910538
4351,380139.0,Brooklyn,SUTTER AVENUE,57,52752,40.665613,-73.920587
4352,380148.0,Brooklyn,SUTTER AVENUE,59,52752,40.665657,-73.920292
4353,382757.0,Brooklyn,TRUXTON STREET,27,52752,40.678348,-73.908368
4354,382758.0,Brooklyn,TRUXTON STREET,29,52752,40.678356,-73.908289
4355,383504.0,Brooklyn,UNION STREET,2031,52752,40.666846,-73.9217
4356,808368.0,Brooklyn,FULTON STREET,2168,52752,40.678228,-73.910002
4357,808369.0,Brooklyn,FULTON STREET,2170,52752,40.678223,-73.909929
4358,808371.0,Brooklyn,FULTON STREET,2180,52752,40.678203,-73.909569
4359,927022.0,Bronx,BOSTON ROAD,1825,44409,40.838878,-73.885209
4360,958172.0,Bronx,WEST FARMS ROAD,1939,46143,40.839162,-73.880594
4361,976480.0,Bronx,LONGFELLOW AVENUE,1926,46143,40.839388,-73.881771
4362,19134.0,Manhattan,EAST 107 STREET,127,50415,40.793174,-73.946366
4363,878727.0,Queens,BAISLEY BOULEVARD,171-04,51719,40.681254,-73.772868
4364,2660.0,Manhattan,5 AVENUE,2094,52674,40.808783,-73.940544
4365,4055.0,Manhattan,FREDERICK DOUGLASS BOULEVARD,2407,52674,40.812652,-73.949366
4366,4060.0,Manhattan,FREDERICK DOUGLASS BOULEVARD,2451,52674,40.814188,-73.948249
4367,4067.0,Manhattan,FREDERICK DOUGLASS BOULEVARD,2467,52674,40.814723,-73.947858
4368,23590.0,Manhattan,LENOX AVENUE,418,52674,40.811469,-73.942778
4369,28111.0,Manhattan,ST NICHOLAS AVENUE,418,52674,40.814387,-73.949408
4370,39782.0,Manhattan,WEST 127 STREET,147,52674,40.809653,-73.945883
4371,39807.0,Manhattan,WEST 127 STREET,28,52674,40.808155,-73.942391
4372,39869.0,Manhattan,WEST 127 STREET,65,52674,40.808524,-73.943218
4373,40049.0,Manhattan,WEST 129 STREET,20,52674,40.809497,-73.9417
4374,40053.0,Manhattan,WEST 129 STREET,24,52674,40.80953,-73.941776
4375,40055.0,Manhattan,WEST 129 STREET,26,52674,40.809544,-73.941815
4376,40059.0,Manhattan,WEST 129 STREET,30,52674,40.809577,-73.941891
4377,40225.0,Manhattan,WEST 130 STREET,69,52674,40.810431,-73.941941
4378,40339.0,Manhattan,WEST 131 STREET,28,52674,40.810652,-73.940564
4379,40350.0,Manhattan,WEST 131 STREET,4,52674,40.810421,-73.940016
4380,40378.0,Manhattan,WEST 131 STREET,71,52674,40.811075,-73.941529
4381,40379.0,Manhattan,WEST 131 STREET,72,52674,40.811075,-73.941572
4382,40380.0,Manhattan,WEST 131 STREET,73,52674,40.811095,-73.941575
4383,40383.0,Manhattan,WEST 131 STREET,8,52674,40.81046,-73.940109
4384,40956.0,Manhattan,WEST 137 STREET,103,52674,40.815623,-73.940412
4385,40957.0,Manhattan,WEST 137 STREET,105,52674,40.815639,-73.940448
4386,40974.0,Manhattan,WEST 137 STREET,125,52674,40.815801,-73.940834
4387,40976.0,Manhattan,WEST 137 STREET,127,52674,40.815818,-73.94087
4388,40978.0,Manhattan,WEST 137 STREET,129,52674,40.815834,-73.94091
4389,40979.0,Manhattan,WEST 137 STREET,131,52674,40.815851,-73.94095
4390,41105.0,Manhattan,WEST 138 STREET,106,52674,40.816224,-73.939942
4391,41124.0,Manhattan,WEST 138 STREET,137,52674,40.816839,-73.941365
4392,205486.0,Brooklyn,BEDFORD AVENUE,1077,52756,40.686967,-73.954618
4393,205571.0,Brooklyn,BEDFORD AVENUE,1224,52756,40.682006,-73.953652
4394,211801.0,Brooklyn,BREVOORT PLACE,1,52756,40.679984,-73.955279
4395,211820.0,Brooklyn,BREVOORT PLACE,29,52756,40.680102,-73.954205
4396,211823.0,Brooklyn,BREVOORT PLACE,35,52756,40.680126,-73.953999
4397,221560.0,Brooklyn,CLASSON AVENUE,285,52756,40.691316,-73.960489
4398,230331.0,Brooklyn,DE KALB AVENUE,689,52756,40.691767,-73.948052
4399,230356.0,Brooklyn,DE KALB AVENUE,721,52756,40.691863,-73.947215
4400,230370.0,Brooklyn,DE KALB AVENUE,745,52756,40.691934,-73.946588
