,project_id,project_name,project_start_date,building_id,house_number,street_name,borough,postcode,bbl,community_board,council_district,census_tract,neighborhood_tabulation_area,latitude,longitude,latitude_internal,longitude_internal,reporting_construction_type,extended_affordability_status,prevailing_wage_status,extremely_low_income_units,very_low_income_units,low_income_units,moderate_income_units,middle_income_units,other_income_units,studio_units,_1_br_units,_2_br_units,_3_br_units,_4_br_units,_5_br_units,_6_br_units,unknown_br_units,counted_rental_units,counted_homeownership_units,all_counted_units,total_units,bin,project_completion_date,building_completion_date
645,70268,141 WOODBINE STREET,2020-09-24T00:00:00.000,989746,141,WOODBINE STREET,Brooklyn,11221,3033500040,BK-04,34,417,BK78,40.692473,-73.916809,40.69266,-73.916967,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,8,,2021-02-05T00:00:00.000,2021-02-05T00:00:00.000
646,70269,1520 FULTON STREET,2020-09-24T00:00:00.000,297501,1520,FULTON STREET,Brooklyn,11216,3018640014,BK-03,36,271,BK61,40.679859,-73.93992,40.67957,-73.939931,New Construction,No,Non Prevailing Wage,0,0,0,0,15,0,0,7,8,0,0,0,0,0,15,0,15,49,,,
647,70271,29-19 NEWTOWN AVENUE,2020-09-24T00:00:00.000,683888,29-19,NEWTOWN AVENUE,Queens,11102,4005970007,QN-01,22,69,QN71,40.768556,-73.921425,40.76906,-73.921464,New Construction,No,Non Prevailing Wage,0,0,0,0,14,0,2,5,7,0,0,0,0,0,14,0,14,44,,,
648,70265,1035 CORTELYOU ROAD,2020-09-23T00:00:00.000,995981,1027,CORTELYOU ROAD,Brooklyn,11218,3051410112,BK-14,40,1522,BK42,40.639396,-73.968501,40.63974,-73.968209,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,3,10,,,
649,70266,168 EAST 100TH STREET,2020-09-23T00:00:00.000,994198,168,EAST 100 STREET,Manhattan,10029,1016270042,MN-11,5,166,MN33,40.788144,-73.948406,40.78781,-73.94819,New Construction,No,Non Prevailing Wage,0,0,0,0,5,0,0,5,0,0,0,0,0,0,5,0,5,16,,2021-02-05T00:00:00.000,2021-02-05T00:00:00.000
650,70267,312 DEVOE STREET,2020-09-23T00:00:00.000,232969,312,DEVOE STREET,Brooklyn,11211,3029210012,BK-01,34,481,BK90,40.713833,-73.937974,40.71364,-73.938054,New Construction,No,Non Prevailing Wage,0,0,0,0,7,0,0,3,4,0,0,0,0,0,7,0,7,22,,,
651,70305,CONFIDENTIAL,2020-09-23T00:00:00.000,,----,----,Staten Island,,,SI-03,51,,,,,,,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,,2020-09-23T00:00:00.000,2020-09-23T00:00:00.000
652,70263,83-67 116TH STREET,2020-09-22T00:00:00.000,530526,83-67,116 STREET,Queens,11418,4033210175,QN-09,29,134,QN60,40.704521,-73.835823,40.70473,-73.83557,New Construction,No,Non Prevailing Wage,0,0,0,0,14,0,4,6,4,0,0,0,0,0,14,0,14,48,,2021-03-12T00:00:00.000,2021-03-12T00:00:00.000
653,70264,857 HORNADAY PLACE,2020-09-22T00:00:00.000,988159,2145,MOHEGAN AVENUE,Bronx,10460,2031190048,BX-06,15,363,BX17,40.846865,-73.882325,40.84693,-73.88243,New Construction,No,Non Prevailing Wage,0,0,0,0,5,0,1,1,3,0,0,0,0,0,5,0,5,15,,,
654,70261,360 VAN DUZER STREET,2020-09-21T00:00:00.000,995582,360,VAN DUZER STREET,Staten Island,10304,5005150036,SI-01,49,21,SI37,40.62933,-74.07938,40.62955,-74.079705,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,1,2,0,0,0,0,0,3,0,3,8,,2020-09-21T00:00:00.000,2020-09-21T00:00:00.000
655,70262,50 CLARKSON AVENUE,2020-09-21T00:00:00.000,977102,52,CLARKSON AVENUE,Brooklyn,11226,3050640036,BK-14,40,79602,BK60,40.654934,-73.95802,40.65459,-73.957956,New Construction,No,Non Prevailing Wage,0,0,0,0,28,0,2,17,9,0,0,0,0,0,28,0,28,93,,,
656,70260,380 GROVE STREET,2020-09-18T00:00:00.000,305043,378,GROVE STREET,Brooklyn,11237,3033280026,BK-04,37,441,BK77,40.700335,-73.913751,40.70028,-73.913463,New Construction,No,Non Prevailing Wage,0,0,0,0,12,0,2,6,4,0,0,0,0,0,12,0,12,39,,,
657,70308,CONFIDENTIAL,2020-09-18T00:00:00.000,,----,----,Manhattan,,,MN-09,7,,,,,,,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,,2020-09-18T00:00:00.000,2020-09-18T00:00:00.000
658,68781,WELLLIFE. 80-97 CYPRESS AVENUE,2020-09-17T00:00:00.000,992093,80-97,CYPRESS AVENUE,Queens,11385,4037310065,QN-05,30,565,QN19,40.692336,-73.893687,40.69264,-73.894105,New Construction,No,Non Prevailing Wage,40,0,26,0,0,0,46,8,12,0,0,0,0,0,66,0,66,66,,,
659,70258,482 SENECA AVENUE,2020-09-17T00:00:00.000,694488,484,SENECA AVENUE,Queens,11385,4034330035,QN-05,34,545,QN20,40.705695,-73.912583,40.70545,-73.912659,New Construction,No,Non Prevailing Wage,0,0,0,0,7,0,0,3,3,1,0,0,0,0,7,0,7,20,,2020-09-17T00:00:00.000,2020-09-17T00:00:00.000
660,70259,58 GREENPOINT AVENUE,2020-09-17T00:00:00.000,304809,56,GREENPOINT AVENUE,Brooklyn,11222,3025620010,BK-01,33,565,BK76,40.729767,-73.958691,40.72952,-73.958673,New Construction,No,Non Prevailing Wage,0,0,0,0,5,0,0,5,0,0,0,0,0,0,5,0,5,14,,,
661,70256,222 JOHNSON AVENUE,2020-09-16T00:00:00.000,992615,222,JOHNSON AVENUE,Brooklyn,11206,3030720040,BK-01,34,493,BK78,40.706865,-73.940202,40.70667,-73.940206,New Construction,No,Non Prevailing Wage,0,0,24,0,11,0,6,19,10,0,0,0,0,0,35,0,35,116,,,
662,70257,61 SCHAEFER STREET,2020-09-16T00:00:00.000,996041,61,SCHAEFER STREET,Brooklyn,11207,3034210059,BK-04,37,401,BK78,40.686282,-73.911173,40.6863,-73.911491,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,8,,2021-02-12T00:00:00.000,2021-02-12T00:00:00.000
663,70253,1801 BROADWAY,2020-09-15T00:00:00.000,992194,1801,BROADWAY,Brooklyn,11207,3034560002,BK-04,37,403,BK78,40.681883,-73.908641,40.68217,-73.908565,New Construction,No,Non Prevailing Wage,0,0,0,0,13,0,2,4,7,0,0,0,0,0,13,0,13,41,,,
664,70254,410 EAST 28 STREET,2020-09-15T00:00:00.000,255045,410,EAST 28 STREET,Brooklyn,11226,3052140013,BK-17,45,828,BK95,40.640487,-73.950394,40.64051,-73.950675,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,3,10,,,
665,70255,THE CROWN,2020-09-15T00:00:00.000,968238,524,OCEAN VIEW AVENUE,Brooklyn,11235,3086750076,BK-13,48,362,BK19,40.579489,-73.96255,40.57929,-73.962402,New Construction,No,Non Prevailing Wage,0,0,0,0,9,0,0,5,4,0,0,0,0,0,9,0,9,27,,,
666,70252,65 WOODBINE STREET,2020-09-14T00:00:00.000,970975,65,WOODBINE STREET,Brooklyn,11221,3033490045,BK-04,34,399,BK78,40.690625,-73.918628,40.69074,-73.918844,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,8,,,
667,70251,48 JEFFERSON STREET,2020-09-10T00:00:00.000,989749,48,JEFFERSON STREET,Brooklyn,11206,3031710013,BK-04,34,391,BK78,40.698646,-73.933228,40.6984,-73.933365,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,8,,2020-09-10T00:00:00.000,2020-09-10T00:00:00.000
668,70250,74-10 BROADWAY,2020-09-08T00:00:00.000,471425,40-15,74 STREET,Queens,11373,4014850019,QN-04,25,267,QN29,40.746282,-73.891309,40.74635,-73.89111,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,3,10,,,
669,70248,1626 & 1630 BROOKLYN AVENUE,2020-09-04T00:00:00.000,214631,1630,BROOKLYN AVENUE,Brooklyn,11210,3075630059,BK-17,45,784,BK91,40.633292,-73.941908,40.6333,-73.94221,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,3,,,
670,70248,1626 & 1630 BROOKLYN AVENUE,2020-09-04T00:00:00.000,994564,1626,BROOKLYN AVENUE,Brooklyn,11210,3075630058,BK-17,45,784,BK91,40.633363,-73.941915,40.63335,-73.942217,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,13,,,
671,70247,1259 51ST STREET,2020-09-03T00:00:00.000,992631,1259,51 STREET,Brooklyn,11219,3056480053,BK-12,44,220,BK88,40.634369,-73.994041,40.63448,-73.993781,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,3,7,,2020-09-03T00:00:00.000,2020-09-03T00:00:00.000
672,70246,782 NEW YORK AVENUE,2020-09-01T00:00:00.000,995346,782,NEW YORK AVENUE,Brooklyn,11203,3048370065,BK-17,40,818,BK95,40.654792,-73.94709,40.65463,-73.947317,New Construction,No,Non Prevailing Wage,0,0,0,0,12,0,0,8,4,0,0,0,0,0,12,0,12,39,,2020-09-01T00:00:00.000,2020-09-01T00:00:00.000
673,70244,65 GRAHAM AVENUE,2020-08-31T00:00:00.000,302249,65,GRAHAM AVENUE,Brooklyn,11206,3030960025,BK-01,34,491,BK90,40.703869,-73.942643,40.70385,-73.942899,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,3,8,,,
674,70245,984 MADISON STREET,2020-08-31T00:00:00.000,995595,984,MADISON STREET,Brooklyn,11221,,BK-04,34,397,BK78,40.689126,-73.918897,,,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,18,,,
675,70190,CONFIDENTIAL,2020-08-27T00:00:00.000,,----,----,Bronx,,,BX-12,15,,,,,,,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,,2020-08-27T00:00:00.000,2020-08-27T00:00:00.000
676,70243,1609 VOORHIES AVENUE,2020-08-27T00:00:00.000,387468,1609,VOORHIES AVENUE,Brooklyn,11235,3074590146,BK-15,48,606,BK17,40.585845,-73.952764,40.58606,-73.952584,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,3,10,,,
677,70241,42 EAST 132ND STREET,2020-08-25T00:00:00.000,993798,42,EAST 132 STREET,Manhattan,10037,1017560048,MN-11,9,206,MN03,40.809994,-73.937003,40.80976,-73.93709,New Construction,No,Non Prevailing Wage,0,0,3,0,0,0,0,2,1,0,0,0,0,0,3,0,3,12,,2020-08-25T00:00:00.000,2020-08-25T00:00:00.000
678,70242,535 GRAND STREET,2020-08-25T00:00:00.000,302716,535,GRAND STREET,Brooklyn,11211,3027790039,BK-01,34,513,BK73,40.711077,-73.949931,40.71131,-73.94997,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,3,10,,,
679,70185,CONFIDENTIAL,2020-08-21T00:00:00.000,,----,----,Brooklyn,,,BK-15,48,,,,,,,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,,2020-08-21T00:00:00.000,2020-08-21T00:00:00.000
680,67720,RISEBORO. 37 HILLSIDE AVENUE,2020-08-20T00:00:00.000,986618,37,HILLSIDE AVENUE,Manhattan,10040,1021700118,MN-12,10,283,MN35,40.858508,-73.929532,40.85818,-73.929684,New Construction,No,Prevailing Wage,163,0,0,0,0,1,118,45,1,0,0,0,0,0,164,0,164,164,,,
681,70240,810 FULTON STREET APARTMENTS PHASE II,2020-08-20T00:00:00.000,974040,475,CLERMONT AVENUE,Brooklyn,11238,,BK-02,35,199,BK69,40.683304,-73.968891,,,New Construction,No,Non Prevailing Wage,0,0,0,0,37,0,11,18,8,0,0,0,0,0,37,0,37,363,,2021-04-23T00:00:00.000,2021-04-23T00:00:00.000
682,64383,1921 ATLANTIC AVE,2020-08-19T00:00:00.000,185836,1921,ATLANTIC AVENUE,Brooklyn,11233,3015570031,BK-03,41,301,BK79,40.676877,-73.920408,40.67714,-73.920382,New Construction,No,Non Prevailing Wage,60,58,117,0,0,0,52,79,59,45,0,0,0,0,235,0,235,236,,,
683,70239,1214 GREENE AVENUE,2020-08-19T00:00:00.000,303832,1214,GREENE AVENUE,Brooklyn,11221,3032960041,BK-04,34,419,BK78,40.695439,-73.922073,40.69549,-73.921666,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,1,2,0,0,0,0,0,3,0,3,10,,2021-05-07T00:00:00.000,2021-05-07T00:00:00.000
684,68111,29 FEATHERBED LANE,2020-08-18T00:00:00.000,991146,29,FEATHERBED LANE,Bronx,10452,2028650122,BX-05,14,217,BX36,40.845947,-73.915229,40.84611,-73.914961,New Construction,No,Non Prevailing Wage,0,14,26,0,0,0,8,20,12,0,0,0,0,0,40,0,40,160,,,
685,70238,ONE BLUE SLIP,2020-08-18T00:00:00.000,948192,1,BLUE SLIP,Brooklyn,11222,3024720100,BK-01,33,563,BK76,40.735562,-73.959806,40.73682,-73.959091,New Construction,No,Non Prevailing Wage,0,0,0,0,108,0,29,54,23,2,0,0,0,0,108,0,108,359,,,
686,70237,THE ARCHES,2020-08-14T00:00:00.000,997633,228,EAST 135 STREET,Bronx,10451,,BX-01,8,51,BX39,40.809881,-73.930252,,,New Construction,No,Non Prevailing Wage,0,0,0,0,129,0,28,54,47,0,0,0,0,0,129,0,129,240,,,
687,70236,1337 GATES AVENUE,2020-08-13T00:00:00.000,299127,1337,GATES AVENUE,Brooklyn,11221,3033330040,BK-04,37,417,BK78,40.694996,-73.916679,40.69515,-73.91687,New Construction,No,Non Prevailing Wage,0,0,0,0,5,0,2,1,1,1,0,0,0,0,5,0,5,15,,2021-02-26T00:00:00.000,2021-02-26T00:00:00.000
688,70235,570 NOSTRAND AVENUE,2020-08-12T00:00:00.000,346865,570,NOSTRAND AVENUE,Brooklyn,11216,3018650062,BK-03,36,247,BK61,40.679235,-73.949634,40.6791,-73.94994,New Construction,No,Non Prevailing Wage,0,0,0,0,8,0,2,2,4,0,0,0,0,0,8,0,8,25,,,
689,63799,VICTORY COMMONS,2020-08-11T00:00:00.000,989112,1007,UNION AVENUE,Bronx,10459,2026690080,BX-03,17,133,BX35,40.824022,-73.901339,40.82415,-73.901801,New Construction,No,Non Prevailing Wage,18,17,44,15,0,1,6,48,33,8,0,0,0,0,95,0,95,95,,,
690,70568,31 AINSLIE STREET APARTMENTS,2020-08-04T00:00:00.000,973708,31,AINSLIE STREET,Brooklyn,11211,3023710050,BK-01,34,513,BK73,40.713047,-73.953255,40.71314,-73.953165,New Construction,No,Non Prevailing Wage,0,0,15,0,0,0,3,4,8,0,0,0,0,0,15,0,15,15,,2020-08-04T00:00:00.000,2020-08-04T00:00:00.000
691,68191,WEST 144 CLUSTER LLC.YR15.FY21,2020-08-03T00:00:00.000,41505,208,WEST 141 STREET,Manhattan,10030,1020260041,MN-10,9,230,MN03,40.819362,-73.941583,40.81926,-73.941926,Preservation,No,Non Prevailing Wage,17,6,1,0,0,0,0,7,10,7,0,0,0,0,24,0,24,24,1060414,,
692,68191,WEST 144 CLUSTER LLC.YR15.FY21,2020-08-03T00:00:00.000,41507,212,WEST 141 STREET,Manhattan,10030,1020260043,MN-10,9,230,MN03,40.819397,-73.941662,40.81934,-73.942099,Preservation,No,Non Prevailing Wage,6,12,0,0,0,0,0,2,11,5,0,0,0,0,18,0,18,18,1060415,,
693,68191,WEST 144 CLUSTER LLC.YR15.FY21,2020-08-03T00:00:00.000,41699,115,WEST 143 STREET,Manhattan,10030,1020120022,MN-10,9,232,MN03,40.819514,-73.938031,40.81975,-73.938056,Preservation,No,Non Prevailing Wage,10,11,2,0,0,1,0,14,10,0,0,0,0,0,24,0,24,24,1060138,,
694,68191,WEST 144 CLUSTER LLC.YR15.FY21,2020-08-03T00:00:00.000,41701,130,WEST 143 STREET,Manhattan,10030,1020110050,MN-10,9,232,MN03,40.819615,-73.938316,40.8196,-73.938858,Preservation,No,Non Prevailing Wage,7,11,1,0,0,0,2,0,12,5,0,0,0,0,19,0,19,19,1060121,,
695,68191,WEST 144 CLUSTER LLC.YR15.FY21,2020-08-03T00:00:00.000,41705,139,WEST 143 STREET,Manhattan,10030,1020120017,MN-10,9,232,MN03,40.819747,-73.938587,40.81992,-73.938446,Preservation,No,Non Prevailing Wage,1,16,0,0,0,0,0,0,12,5,0,0,0,0,17,0,17,17,1060135,,
696,68191,WEST 144 CLUSTER LLC.YR15.FY21,2020-08-03T00:00:00.000,41782,137,WEST 144 STREET,Manhattan,10030,1020130012,MN-10,9,232,MN03,40.820491,-73.938417,40.82071,-73.938398,Preservation,No,Non Prevailing Wage,10,8,1,0,0,1,2,4,5,9,0,0,0,0,20,0,20,20,1060162,,
697,68191,WEST 144 CLUSTER LLC.YR15.FY21,2020-08-03T00:00:00.000,41789,160,WEST 144 STREET,Manhattan,10030,1020120057,MN-10,9,232,MN03,40.820719,-73.939002,40.82046,-73.93898,Preservation,No,Non Prevailing Wage,8,4,3,0,0,0,1,4,10,0,0,0,0,0,15,0,15,15,1060153,,
698,68191,WEST 144 CLUSTER LLC.YR15.FY21,2020-08-03T00:00:00.000,41899,227,WEST 145 STREET,Manhattan,10039,1020310017,MN-10,9,232,MN03,40.82207,-73.940074,40.82246,-73.940312,Preservation,No,Non Prevailing Wage,2,15,0,0,0,0,0,6,6,5,0,0,0,0,17,0,17,17,1060478,,
699,63933,SUS. 461 ALABAMA AVENUE. MWBE SITE A.,2020-07-31T00:00:00.000,975746,455,ALABAMA AVENUE,Brooklyn,11207,3038030006,BK-05,42,1130,BK85,40.664977,-73.896993,40.66488,-73.896686,New Construction,No,Non Prevailing Wage,43,11,16,0,0,1,55,14,2,0,0,0,0,0,71,0,71,71,,,
700,70539,NUL 125TH STREET,2020-07-30T00:00:00.000,869382,125,WEST 125 STREET,Manhattan,10027,1019107501,MN-10,9,222,MN11,40.808215,-73.946502,40.80866,-73.946841,New Construction,No,Non Prevailing Wage,18,68,84,0,0,1,21,86,64,0,0,0,0,0,171,0,171,171,,,
701,68444,GRACE EPISCOPAL SENIOR,2020-07-15T00:00:00.000,498882,155-02,90 AVENUE,Queens,11432,4097540001,QN-12,24,240,QN61,40.704578,-73.802097,40.7044,-73.801754,Preservation,No,Non Prevailing Wage,78,1,0,0,0,1,20,59,1,0,0,0,0,0,80,0,80,80,4459168,,
702,70119,CONFIDENTIAL,2020-07-10T00:00:00.000,,----,----,Queens,,,QN-12,27,,,,,,,New Construction,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,,2020-07-10T00:00:00.000,2020-07-10T00:00:00.000
703,69286,BELMONT DANIEL.HPO.FY20,2020-07-02T00:00:00.000,714902,100,BELMONT PLACE,Staten Island,10301,5000200008,SI-01,49,9,SI22,40.642636,-74.079663,40.64258,-74.080347,Preservation,No,Non Prevailing Wage,0,1,54,0,0,1,0,37,13,6,0,0,0,0,56,0,56,56,5112989,2021-03-11T00:00:00.000,2021-03-11T00:00:00.000
